Nonsense,practice,period,drug,change
YAY Y00443 201206 atorvastatin -12
YAY Y00443 201206 simvastatin 11
YAY Y00443 201203 atorvastatin 14
YAY Y00443 201203 simvastatin -14
YAY Y00449 201205 atorvastatin -11
YAY Y00449 201205 simvastatin 12
YAY Y00449 201206 simvastatin -11
YAY Y01242 201206 simvastatin 50
YAY Y01243 201205 atorvastatin -33
YAY Y01243 201205 simvastatin 34
YAY Y01243 201203 atorvastatin 35
YAY Y01243 201203 simvastatin -36
YAY Y01249 201206 atorvastatin 28
YAY Y01249 201206 simvastatin -28
YAY M85802 201206 simvastatin 28
YAY E82620 201204 simvastatin -15
YAY E82620 201204 rosuvastatin calcium 22
YAY F81732 201205 simvastatin & ezetimibe 16
YAY F81732 201206 simvastatin & ezetimibe -11
YAY F81732 201206 simvastatin 13
YAY Y00301 201205 atorvastatin 34
YAY Y00301 201205 simvastatin -34
YAY Y00301 201204 simvastatin 34
YAY Y00301 201206 simvastatin 34
YAY L84620 201205 simvastatin -67
YAY L84620 201205 rosuvastatin calcium -67
YAY L84620 201204 simvastatin 29
YAY Y00807 201205 simvastatin -34
YAY Y00806 201205 simvastatin 75
YAY Y00806 201204 simvastatin -75
